Line,ProbCoup
524,0\1
525,0\2
526,1\2
527,0
528,1\3
479,0\1
480,1\3
481,0\2
482,0
483,1\2
484,1\1
529,0
485,1\1
530,1\1
486,0
531,0
487,1\3
532,0
488,0\1
533,0\1
534,1\4
535,0\3
536,0\2
537,0
538,0\1
489,0
490,0\2
491,0
492,0\4
493,1\2
494,1\2
539,0
495,1\1
540,0
496,0
541,0
497,0\2
542,0\1
498,0\2
543,0
544,1\1
545,0\1
546,0
547,0\1
548,1\2
549,0\1
550,0
99,0
551,0\3
100,0
552,0
101,0\3
553,0\3
102,0\3
554,1\3
103,1\1
599,0\4
555,0
104,1\1
600,0\2
556,0
105,0\2
601,1\3
557,1\4
106,1\1
602,0
558,0\1
107,1\3
603,0\1
108,1\3
604,0\1
605,1\3
606,1\1
607,0
608,1\4
559,0\1
560,0\3
109,0\2
561,1\2
110,0
562,1\4
111,0
563,1\1
112,1\2
564,0
113,0\1
609,0\2
565,0\2
114,0\1
610,1\1
566,0\1
115,0\1
611,1\2
567,0
116,0\3
612,0\1
568,1\3
117,0\1
613,1\2
118,0\1
614,0\1
615,1\2
616,1\2
617,0\2
618,0
569,0\1
570,1\1
119,0
571,1\1
120,0
572,1\1
121,0\1
573,0\4
122,0\2
574,0\1
123,1\5
619,1\1
575,1\1
124,0
620,1\4
576,1\2
125,0
621,0\2
577,0
126,0
622,1\1
578,1\2
127,1\1
623,0
128,0
624,0
625,1\2
626,1\3
627,1\1
628,1\1
579,1\3
580,0\2
129,0\1
581,0\4
130,1\1
582,0\1
131,1\4
583,0\2
132,0
584,1\1
133,1\1
629,0
585,1\1
134,0\1
630,0\1
586,1\1
135,1\1
631,1\3
587,1\1
136,0\2
632,0\1
588,0\1
137,0
633,1\2
138,0
634,0\2
635,0
636,1\3
637,0\2
638,1\2
589,0
590,1\1
139,0\1
591,0\1
140,1\1
592,0\2
141,0\2
593,1\2
142,1\1
594,1\2
143,1\2
639,1\3
595,1\2
144,0
640,0
596,0
145,0\4
641,0\2
597,0\2
146,1\1
642,1\2
598,1\2
147,1\2
643,0\1
148,0
644,0\1
645,0\1
646,0
647,0
648,1\3
9,0\2
10,0\1
11,1\2
12,0\2
13,0
14,0\2
15,0\1
16,1\1
17,1\1
18,1\1
149,0\2
150,0\1
151,1\2
152,1\1
153,0\1
649,0
154,1\4
650,1\3
155,1\1
199,0\1
651,0\1
156,0\1
200,0\1
652,1\2
157,1\1
201,0\2
653,0\1
158,0
202,0\1
654,0\3
203,1\1
655,0
204,0
656,0
205,1\1
657,1\2
206,1\2
658,1\2
207,0\2
208,1\1
19,1\3
20,0\3
