Line,ProbCoup
368,1\3
413,3\4
414,2\4
415,2\6
416,2\4
417,0\5
418,1\3
369,1\3
370,1\3
371,1\2
372,1\3
373,1\3
374,1\3
419,2\3
375,2\2
420,1\4
376,1\3
421,2\3
377,0\2
422,2\4
378,0\1
423,1\1
424,0\2
425,1\2
426,1\3
427,1\1
428,1\3
379,1\5
380,2\3
381,2\2
382,0\4
383,1\4
384,1\3
429,0\1
385,3\4
430,2\6
386,2\5
431,1\2
387,0\2
432,2\5
388,2\4
433,2\5
434,2\4
435,2\4
436,2\3
437,2\3
438,1\3
389,2\3
390,1\1
391,2\5
392,3\5
393,1\4
394,2\4
439,1\3
395,2\3
440,2\4
396,1\6
441,2\3
397,2\4
442,0
398,2\3
443,1\1
444,1\3
445,3\6
446,2\3
447,2\3
448,2\3
449,1\2
450,2\5
451,2\3
452,1\4
453,0\3
454,2\5
499,1\4
455,0
500,2\3
456,2\5
501,2\2
457,1\4
502,1\2
458,2\4
503,1\3
504,1\3
505,1\2
506,2\4
507,2\5
508,0\2
459,1\3
460,1\1
461,2\4
462,1\4
463,1\4
464,1\3
509,2\5
465,1\6
510,2\3
466,1\5
511,0\3
467,1\3
512,1\3
468,1\2
513,0\1
514,1\4
515,1\3
516,1\2
517,0\4
518,3\5
469,2\4
470,2\5
471,3\4
472,2\4
473,1\1
474,3\4
519,2\3
475,1\2
520,1\2
476,2\4
521,1\4
477,2\4
522,1\3
478,1\3
523,2\3
524,2\4
525,1\2
526,2\5
527,1\3
528,1\2
479,2\4
480,1\3
481,2\4
482,1\2
483,1\1
484,1\4
529,2\5
485,2\6
530,0\3
486,0
531,0\2
487,0\1
532,1\3
488,1\1
533,2\4
534,1\4
535,2\4
536,2\5
537,2\4
538,1\3
489,2\3
490,2\5
491,1\3
492,1\4
493,3\4
494,1\1
539,1\2
495,1\3
540,1\2
496,0\2
541,1\2
497,0
542,1\2
498,2\4
543,1\2
544,1\5
545,1\4
546,1\1
547,1\3
548,2\4
549,3\5
550,1\5
99,1\4
551,1\3
100,1\3
552,1\3
101,2\4
553,2\2
102,1\1
554,0\2
103,2\3
599,2\3
555,2\3
104,1\2
600,2\5
556,3\5
105,2\7
601,1\3
557,1\2
106,0
602,2\4
558,0\2
107,3\5
603,2\5
108,2\3
604,1\3
605,2\5
606,3\4
607,1\4
608,0\2
559,2\4
560,0\2
109,2\3
561,0\1
110,1\5
562,2\3
111,1\3
563,1\1
112,1\2
564,3\6
113,1\3
609,1\2
565,1\4
114,0\2
610,4\6
566,1\4
115,3\4
611,2\3
567,2\3
116,1\4
612,1\2
568,2\2
117,1\1
613,1\4
118,2\3
614,0\1
615,3\3
616,2\3
617,2\3
618,2\5
569,3\4
570,0\4
119,2\3
571,2\3
120,3\5
572,1\4
121,2\2
573,2\5
122,1\4
574,2\4
123,1\2
619,1\3
575,2\3
124,1\3
620,3\4
576,1\4
125,1\3
621,1\3
577,1\2
126,1\3
622,1\3
578,1\3
127,2\5
623,2\4
128,1\3
624,0
625,2\3
626,4\7
627,1\2
628,1\2
579,1\1
580,1\1
129,1\3
581,1\2
130,2\3
582,3\5
131,0\2
583,1\4
132,2\3
584,2\4
133,1\5
629,0\2
585,1\1
134,0\2
630,0\1
586,0\4
135,2\5
631,1\1
587,1\2
136,1\3
632,1\3
588,2\3
137,2\4
633,1\1
138,0\1
634,0\4
635,0\1
636,2\4
637,1\2
638,1\3
589,2\3
590,3\5
139,2\3
591,1\2
140,1\1
592,1\3
141,1\3
593,0
142,2\4
594,2\5
143,1\4
639,1\2
595,0\3
144,1\4
640,2\4
596,0\2
145,3\4
641,0
597,0\2
146,1\4
642,2\4
598,1\3
147,1\1
643,2\3
148,0\1
644,0\1
645,2\4
646,0\4
647,1\1
648,1\2
9,1\2
10,1\3
11,1\1
12,2\5
13,3\4
14,2\4
15,2\4
16,1\3
17,2\3
18,2\3
149,2\3
150,1\2
151,1\2
152,1\1
153,0\1
649,1\3
154,1\4
650,3\4
155,1\2
199,1\2
651,1\4
156,2\4
200,3\4
652,1\3
157,0\1
201,1\5
653,2\6
158,1\2
202,2\2
654,2\3
203,2\3
655,2\4
204,1\3
656,0\2
205,2\4
657,1\3
206,2\5
658,2\4
207,2\4
208,2\5
19,2\4
20,0\1
