Line,ProbCoup
241,0\2
693,0\5
198,0\5
242,0\1
694,0\2
243,1\8
739,0\6
695,0\2
244,0\4
740,0\3
696,0\6
245,0\4
741,0\2
697,0\3
246,1\4
742,0\7
698,0\5
247,0\5
743,0\5
248,0\4
744,0\7
745,1\5
746,0\2
59,0\4
60,1\13
61,0\3
62,0\1
63,0\1
64,0\6
65,1\6
66,0\2
67,0\6
68,0\4
249,0\5
250,0\4
251,0\2
252,0\3
253,0\1
254,0\4
255,0\4
299,0\1
256,0\6
300,0\6
257,0\6
301,1\3
258,0\4
302,0\8
303,0\4
304,0\5
69,1\6
305,0\3
70,0\5
306,0\3
71,0\7
307,0\6
72,0\3
308,0\7
73,0\3
74,0\5
75,0\3
76,0\2
77,0\6
78,0\4
259,0\3
260,1\9
261,0\2
262,0\3
263,0\2
264,0\4
265,0\6
309,1\5
266,0\5
310,1\5
267,0\4
311,0\5
268,0\2
312,0\4
313,0\6
314,0\6
79,0\6
315,1\6
80,0\6
316,1\8
81,1\7
317,0\3
82,0\4
318,0\4
83,0\5
84,0\2
85,0\4
86,0\4
87,0\3
88,0\3
269,0\4
270,1\6
271,0\5
272,0\3
273,0\7
274,0\2
275,1\5
319,0\7
276,0\4
320,0\7
277,0\2
321,1\4
278,0\12
322,0\3
323,1\6
324,1\4
89,2\6
325,0\4
90,1\6
326,0\2
91,0\2
327,0\2
92,1\6
328,0\3
93,0\4
94,0\4
95,0\5
96,0\3
97,0\8
98,1\3
279,0\2
280,0\4
281,0\3
282,0\5
283,0\5
284,0\8
285,1\7
329,0\2
286,0\6
330,0\3
287,0\4
331,0\6
288,0\3
332,0\3
333,0\5
334,0\5
335,0\6
336,0\4
337,0\5
338,0\1
289,1\4
290,1\7
291,0\4
292,0\5
293,0\4
294,0\4
295,0\4
339,0\5
296,0\2
340,0\3
297,0\6
341,0\3
298,0\5
342,0\5
343,0\3
344,1\7
345,0\5
346,1\7
347,0\7
348,0\2
349,1\4
350,0\5
351,0\1
352,0\4
353,0\5
354,0\6
355,0\6
399,0\3
400,0\4
356,0\2
401,0\4
357,0\7
402,0\8
358,0\6
403,1\7
404,0\3
405,0\5
406,0\4
407,0\2
408,0\3
359,0\2
360,1\8
361,0\5
362,0\6
363,0\3
364,0\4
409,1\5
365,1\4
410,1\6
366,0\2
411,0\2
367,0\3
412,0\5
368,0\6
413,1\4
414,0\4
415,0\6
416,0\2
417,1\6
418,1\3
369,0\4
370,0\3
371,0\3
372,0\4
373,0\7
374,0\4
419,0\5
375,0\5
420,0\2
376,0\5
421,0\5
377,0\6
422,0\1
378,0\5
423,1\4
424,0\4
425,1\6
426,0\4
427,0\4
428,0\4
379,1\9
380,0\3
381,1\7
382,0\2
383,0\3
384,1\7
429,0\5
385,0\5
430,0\6
386,0\8
431,0\5
387,0\4
432,0\4
388,0\8
433,0\5
434,0\2
435,0\3
436,0\3
437,0\4
438,0\8
389,0\7
390,0\1
391,0\3
392,0\7
393,0\5
394,0\5
439,0\3
395,0\5
440,0\4
396,0\2
441,0\4
397,0\5
442,0\9
398,0\2
443,0\4
444,0\4
445,0\3
446,0\2
447,0\4
448,0\5
449,0\5
450,0\4
451,0\2
452,0\3
453,0\4
454,0\1
499,1\6
455,1\6
500,0\3
456,0\3
501,0\3
457,0\3
502,0\5
458,0\3
503,0\7
504,0\2
505,0\6
506,0\6
507,1\4
508,1\4
459,0\7
460,0\5
461,0\5
462,0\4
463,0\5
464,0\3
509,0\4
465,0\1
510,0\3
466,0\1
511,0\6
467,0\5
512,0\4
468,0\1
513,1\6
514,0\1
515,0\2
516,0\4
517,0\8
518,0\5
469,0\3
470,0\4
471,1\4
472,1\5
473,0\5
474,1\6
519,0\10
475,1\8
520,0\2
476,0\6
521,0\3
477,0\4
522,0\6
478,0\3
523,0\3
524,0\4
525,0\5
526,0\2
527,1\4
528,1\9
479,0\2
480,0\4
481,0\5
482,1\3
483,0\6
484,0\3
529,0\2
485,0\2
530,0\5
486,0\3
531,0\6
487,0\4
532,1\5
488,0\6
533,0\7
534,1\5
535,0\1
536,0\4
537,1\6
538,1\7
489,1\3
490,0\3
491,1\4
492,0\4
493,0\7
494,0\7
539,0\4
495,1\1
540,0\7
496,0\4
541,0\2
497,0\2
542,0\5
498,1\13
543,0\7
544,0\2
545,0\6
546,0\2
547,0\3
548,0\1
549,0\6
550,0\6
99,0\5
551,0\4
100,0\4
552,0\5
101,0
553,0\5
102,2\6
554,0\7
103,0\2
599,0\4
555,0\5
104,0\6
600,0\3
556,1\6
105,0\4
601,0\9
557,0\6
106,0\3
602,0\6
558,0\7
107,1\5
603,0\4
108,0\7
604,0\4
605,0
606,0\4
607,0\5
608,1\6
559,0\7
560,0\1
109,0\2
561,0\2
110,0\2
562,0\7
111,0\4
563,0\2
112,0\2
564,0\6
113,0\5
609,0\1
565,0\4
114,0\4
610,0\2
566,1\6
115,0\7
611,0\4
567,1\7
116,0\5
612,0\3
568,0\5
117,1\4
613,0\3
118,0\3
614,1\3
615,0\4
616,0\4
617,0\2
618,0\2
569,0\4
570,0\4
119,0\5
571,0\4
120,1\5
572,1\7
121,0\2
573,1\6
122,1\3
574,0\5
123,1\6
619,0\1
575,0\6
124,1\9
620,0\4
576,0\3
125,0\3
621,0\10
577,0\4
126,0\3
622,0\4
578,0\3
127,1\6
623,0\1
128,0\4
624,0\4
625,0\5
626,0\4
627,1\6
628,1\4
579,0\3
580,1\3
129,0\4
581,0\3
130,0\2
582,0\4
131,0\3
583,0\4
132,0\7
584,0\3
133,0\8
629,0\7
585,0\2
134,0\11
630,0\6
586,0\5
135,0\6
631,0\7
587,0\3
136,0\5
632,1\4
588,0\8
137,0\8
633,0\3
138,0\6
634,0\4
635,0\4
636,0\2
637,0\3
638,0\4
589,0\6
590,0\4
139,0\3
591,1\4
140,0\6
592,1\9
141,0\5
593,0\3
142,0\7
594,0\3
143,0\5
639,0\5
595,0\6
144,0\6
640,0\2
596,0\9
145,0\3
641,0\7
597,0\3
146,0\2
642,0\2
598,0\7
147,1\3
643,0\6
148,0\4
644,0\6
645,0\2
646,0\4
647,0
648,0\3
9,1\5
10,0\5
11,0\6
12,0\3
13,0\5
14,1\9
15,0\8
16,1\8
17,1\5
18,0\1
149,0\7
150,1\5
151,0\5
152,0\6
153,0\1
649,0\4
154,1\9
650,0\8
155,1\5
199,0\5
651,0\4
156,1\3
200,0\4
652,0\6
157,0\3
201,1\9
653,0\5
158,0\4
202,1\8
654,0\4
203,0
699,0\3
655,1\5
204,0\3
700,0\3
656,0\2
205,0\7
701,1\4
657,0\6
206,0\3
702,0\5
658,0\5
207,0\5
703,0\6
208,0\5
704,0\3
705,0\4
706,0\8
19,0\1
707,0\4
20,0\3
