Line,ProbCoup
552,0\2
101,1\2
553,0\1
102,0\1
554,1\1
103,0\2
599,0\4
555,2\8
104,0\2
600,0\3
556,0\6
105,1\6
601,0\3
557,0\1
106,1\4
602,1\2
558,1\4
107,1\5
603,2\3
108,0\4
604,0\1
605,0\1
606,0\2
607,1\4
608,0
559,0\1
560,0\1
109,0\3
561,1\6
110,0\1
562,0\5
111,1\2
563,1\3
112,1\1
564,0\1
113,0\3
609,1\4
565,2\3
114,2\5
610,1\3
566,0\3
115,1\2
611,0\2
567,0\3
116,0\1
612,1\2
568,0\1
117,0\3
613,2\5
118,0\5
614,0\1
615,0\3
616,0\2
617,0\3
618,0\5
569,1\3
570,0\4
119,1\4
571,0\2
120,0\1
572,0\2
121,0\2
573,0\3
122,0\4
574,1\4
123,2\4
619,1\1
575,1\5
124,1\3
620,0\2
576,0\4
125,0\2
621,1\3
577,0\4
126,0\2
622,1\5
578,0\2
127,1\3
623,0\2
128,1\3
624,0\4
625,0\3
626,0\8
627,1\1
628,1\2
579,0\4
580,1\6
129,1\5
581,1\4
130,0\5
582,0\2
131,0\2
583,0\6
132,0\2
584,0\2
133,0\2
629,0
585,0\4
134,1\5
630,1\5
586,1\3
135,0\2
631,2\5
587,1\6
136,0\2
632,0\3
588,1\4
137,0\3
633,2\3
138,0\3
634,1\4
635,0\2
636,0\2
637,0\1
638,0\1
589,0\5
590,0\1
139,0\4
591,0\3
140,1\5
592,0\3
141,0\1
593,0\2
142,0
594,1\3
143,0
639,0\6
595,0\1
144,0\4
640,0\2
596,0\3
145,0\1
641,2\3
597,2\4
146,1\2
642,0\2
598,1\3
147,0\1
643,0\2
148,1\3
644,0\5
645,1\4
646,0\1
647,1\3
648,0\3
9,0\3
10,0\2
11,0\3
12,1\2
13,0\3
14,0\1
15,1\4
16,0\4
17,0\2
18,0\4
149,2\3
150,1\2
151,1\3
152,0
153,1\2
649,0\1
154,1\2
650,0\2
155,0\3
199,0\4
651,0\3
156,0\1
200,1\3
652,0\2
157,0\3
201,0\3
653,0\3
158,0\2
202,0\1
654,0\4
203,1\2
655,1\1
204,0\4
656,0\2
205,0\3
657,1\6
206,0\3
658,0\3
207,1\6
208,0\1
19,0\1
20,1\3
