Line,ProbCoup
405,0\1
406,0\3
407,0\4
408,0\2
359,0\1
360,0\1
361,0\3
362,0\1
363,0\2
364,0\2
409,0\1
365,0\1
410,0\1
366,0\2
411,0\3
367,1\1
412,0\1
368,1\5
413,0\4
414,0\4
415,0\6
416,0\1
417,0\1
418,0\1
369,0\1
370,0\2
371,0\4
372,0\5
373,0\4
374,0\1
419,0\1
375,0\2
420,1\3
376,1\3
421,0\4
377,0\2
422,0\4
378,1\2
423,0\3
424,1\4
425,1\2
426,0\3
427,2\5
428,0\3
379,0\2
380,0\5
381,0\4
382,0\1
383,0\4
384,0\6
429,2\8
385,0\2
430,0
386,0\4
431,1\4
387,0\3
432,0\3
388,0\4
433,0\4
434,0\3
435,0\1
436,1\6
437,0\1
438,1\3
389,0
390,0\1
391,0\6
392,1\4
393,1\3
394,0
439,0
395,1\4
440,1\3
396,0\4
441,0\1
397,0\1
442,0\2
398,1\5
443,0\2
444,0\2
445,0\3
446,0\3
447,0\1
448,1\4
449,0\3
450,0\2
451,0\1
452,2\5
453,0
454,2\2
499,0\2
455,0\9
500,0\3
456,0\2
501,0\2
457,0\2
502,0\1
458,1\3
503,0
504,0\3
505,0\3
506,0\6
507,0\2
508,0\4
459,0\4
460,0
461,1\2
462,0\1
463,0\4
464,0\1
509,0\2
465,1\3
510,1\6
466,0\3
511,1\2
467,0\2
512,0\5
468,1\3
513,0\1
514,1\4
515,0\1
516,0\1
517,0\2
518,0\1
469,0\5
470,0\3
471,0\3
472,0\3
473,0\2
474,1\4
519,0\3
475,0\1
520,1\2
476,0\6
521,0\1
477,0\5
522,0\1
478,0\5
523,1\3
524,0\1
525,0\1
526,0\3
527,1\2
528,0\2
479,0
480,0\2
481,0
482,0\3
483,1\4
484,1\6
529,0\2
485,1\2
530,0\5
486,0\3
531,0\4
487,1\5
532,0\2
488,0\3
533,0\6
534,0\2
535,0\3
536,1\1
537,0\4
538,0\1
489,0\4
490,1\6
491,0\1
492,0\1
493,0\4
494,0\3
539,1\1
495,0\2
540,0\2
496,0\4
541,0\2
497,0\4
542,1\4
498,0\2
543,0\2
544,0\1
545,0\3
546,0\3
547,1\3
548,0\2
549,0\1
550,1\4
99,0\3
551,0\3
100,0\2
552,0\3
101,0\3
553,0\4
102,0\3
554,0\1
103,0\2
599,0\3
555,0\3
104,1\4
600,0\2
556,1\3
105,0\4
601,0\5
557,1\6
106,0\1
602,0\1
558,0\4
107,0\1
603,0\1
108,0\1
604,0\1
605,1\4
606,0\1
607,0\3
608,0
559,1\3
560,0\1
109,0\2
561,0
110,1\4
562,0\2
111,0\2
563,0
112,0\3
564,0\3
113,1\3
609,1\3
565,0\1
114,1\2
610,0\1
566,0\5
115,0\2
611,2\6
567,0\1
116,0\5
612,0\3
568,1\3
117,0\4
613,0\1
118,0\3
614,0\2
615,1\3
616,0\3
617,0\3
618,0\2
569,2\6
570,1\5
119,0\2
571,1\2
120,1\1
572,0\1
121,0\3
573,0\1
122,0
574,0\5
123,0\2
619,1\3
575,0\4
124,0\3
620,0\1
576,0\2
125,0\1
621,0\1
577,0\1
126,0\2
622,0
578,0\2
127,0\4
623,1\6
128,0\1
624,0\3
625,1\4
626,0\2
627,1\4
628,0\3
579,0\5
580,0
129,0
581,0\2
130,0\1
582,0\4
131,0\3
583,2\5
132,0\3
584,0\3
133,0\1
629,0\1
585,0\3
134,0\2
630,0\2
586,0\2
135,0\2
631,0\1
587,0\3
136,1\3
632,1\2
588,1\4
137,0\2
633,0\1
138,0
634,1\6
635,0\4
636,0\2
637,0\1
638,1\4
589,0\1
590,0\1
139,0\4
591,0\3
140,0\3
592,1\4
141,2\5
593,1\3
142,0\3
594,0\3
143,0\2
639,0\4
595,1\3
144,0\2
640,0\2
596,0\3
145,0\2
641,0\4
597,1\3
146,1\1
642,0\4
598,0\4
147,0\5
643,1\3
148,0\3
644,0\2
645,0\3
646,0\2
647,0\2
648,0\3
9,0
10,0\2
11,0\4
12,1\3
13,0\1
14,1\3
15,0\4
16,0\4
17,0\3
18,0\2
149,1\1
150,0\2
151,0\4
152,1\2
153,0\3
649,0\3
154,1\3
650,0\1
155,0\4
199,0\4
651,0\1
156,0\2
200,0
652,0\3
157,0\4
201,0
653,0\2
158,0
202,0\2
654,0\2
203,0\6
655,1\5
204,0\4
656,2\5
205,0\2
657,1\4
206,0\3
658,0\4
207,0\2
208,0\3
19,0\1
20,1\3
