Line,ProbCoup
2058,0\1
2060,0\1
2061,0\1
2062,0\1
2063,0\1
2064,0\1
2065,0\1
2066,0\1
2067,0\1
2069,0\1
2070,0\1
2071,0\1
2072,0\1
2074,0\1
2075,0\1
2076,0\1
2077,0\1
2078,0\1
2080,0\1
2111,0\1
2139,0\2
2168,0\1
2202,0\2
2229,0\1
2260,0\1
2289,0
2322,0\1
2342,0\3
2343,0\3
2346,0\3
2348,0\3
2349,0\3
2352,0\3
2354,0\3
2357,0\3
2359,0\3
2360,0\3
2361,0\3
2362,0\3
2363,0\3
2364,0\3
2366,0\3
2367,0\3
2368,0\3
2370,0\3
2371,0\1
2372,0\1
2376,0\3
2381,0\3
2385,0\2
2386,0\1
2387,0\1
2388,0\1
2389,0\1
2391,0\1
2394,0\2
2398,0\2
2399,0\2
2403,0\3
2432,0\1
2468,0\1
2486,0\3
2487,0\2
2489,0\3
2490,0\3
2491,0\3
2493,0\3
2494,0\3
2495,0\3
2496,0\3
2497,0\3
2498,0\3
2499,0\3
2500,0\3
2501,0\3
2502,0\3
2504,0\3
2505,0\3
2507,0\3
2508,0\3
2509,0\3
2511,0\3
2512,0\3
2514,0\3
2551,0\1
2591,0\1
2613,0\7
2614,0\4
2616,0\7
2617,0\7
2618,0\4
2620,0\7
2621,0\7
2622,0\7
2623,0\7
2624,0\7
2625,0\7
2627,0\7
2628,0\7
2629,0\7
2630,0\7
2631,0\7
2632,0\3
2633,0\3
2635,0\7
2636,0\7
2638,0\7
2639,0\7
2641,0\7
2642,0\7
2643,0\7
2645,0\2
2647,0\2
2648,0\2
2649,0\2
2650,0\2
2651,0\2
2652,0\2
2653,0\2
2654,0\2
2656,0\2
2657,0\2
2659,0\2
2660,0\2
2662,0\2
2663,0\2
2664,0\2
2666,0\2
2668,0\2
2669,0\2
2670,0\2
2671,0\2
2672,0\2
2673,0\2
2674,0\2
2676,0\2
2677,0\2
2679,0\2
2680,0\2
2682,0\2
2683,0\2
2684,0\2
2687,0\7
2688,0\6
2690,0\7
2713,0\1
2741,0\1
2759,0\2
2760,0\2
2762,0\2
2763,0\2
2765,0\2
2766,0\2
2767,0\2
2768,0\2
2769,0\2
2770,0\2
2771,0\2
2772,0\2
2774,0\2
2775,0\1
2776,0\1
2777,0\1
2778,0\1
2780,0\1
2781,0\2
2782,0\2
2784,0\2
2786,0\2
2787,0\2
2813,0\2
2839,0\2
2840,0\1
2843,0\2
2873,0\2
2874,0
2876,0\2
2877,0\2
2878,0\2
2881,0\2
2882,0\2
2884,0\2
2885,0\2
2886,0\2
2888,0\2
2889,0\2
2892,0\2
2920,0\3
2921,0\2
2923,0\3
2954,0\3
2955,0
2957,0\3
2958,0\3
2963,0\3
2964,0\3
2965,0\3
2968,0\3
2971,0\3
2973,0\3
2974,0\3
2975,0\3
2977,0\3
2978,0\3
2981,0\3
3001,0\2
3002,0\1
3004,0\2
3005,0\2
3007,0\2
3008,0\2
3009,0\2
3013,0\2
3014,0\2
3015,0\2
3018,0\2
3019,0\2
3020,0\2
3021,0\2
3022,0\2
3024,0\2
3026,0\2
3045,0\2
3046,0\1
3048,0\2
3049,0\2
3051,0\2
3052,0\2
3053,0\2
3057,0\2
3058,0\2
3059,0\2
3062,0\2
3063,0\2
3064,0\2
3066,0\2
3067,0\2
3068,0\2
3070,0\2
3071,0\2
3089,0\1
3090,0\1
3092,0\1
3110,0\1
3111,0\1
3113,0\1
3133,0\15
3134,0\2
3136,0\15
3137,0\15
3138,0\15
3139,0\15
3140,0\15
3141,0\15
3144,0\15
3145,0\14
3147,0\2
3177,0\1
3178,0\1
3180,0\1
3181,0\1
3183,0\1
3212,0\1
3213,0\1
3215,0\1
3216,0\1
3218,0\1
3246,0\2
3247,0\2
3249,0\2
3250,0\2
3252,0\1
3280,0\1
3281,0\1
3283,0\1
3284,0\1
3286,0\1
3313,0\1
3314,0\1
3316,0\1
3339,0\1
3340,0\1
3342,0\1
3343,0\1
3344,0\1
3345,0\1
3346,0\1
3349,0\1
3378,0\3
3405,0\5
3437,0\10
3438,0\3
3440,0\10
3441,0\10
3442,0\10
3443,0\8
3445,0\10
3446,0\10
3447,0\10
3448,0\10
3449,0\10
3450,0\10
3451,0\10
3452,0\10
3453,0\10
3454,0\4
3456,0\7
3458,0\10
3459,0\10
3502,1\1
3553,0\1
3554,0\1
3612,1\2
3615,1\2
3619,1\2
3620,0\1
3623,1\2
3624,1\2
3627,1\2
3628,0
3635,1\2
3638,1\2
3639,1\2
3640,1\2
3644,1\2
3645,1\2
3648,1\1
3650,1\2
3653,1\2
3654,1\2
3656,1\2
3657,1\2
3658,1\2
3665,1\2
3666,1\2
3669,1\2
3672,1\2
3675,1\2
3676,1\2
3677,1\2
3678,0\1
3682,1\2
3684,1\2
3686,1\2
3688,1\2
3689,1\2
3691,1\2
3693,1\2
3695,1\2
3696,1\2
3697,1\2
3700,1\2
3701,1\2
3704,0
3706,1\2
3709,1\2
3710,1\2
3712,1\2
3713,1\2
3714,1\2
3721,1\2
3722,1\2
3723,1\2
3725,1\2
3726,1\2
3727,1\1
3730,0\1
3756,0\1
3757,0\1
3759,0\1
3799,0\1
3800,0\1
3802,0\1
3803,0\1
3805,0\1
3806,0\1
3807,0\1
3808,0\1
3809,0\1
3810,0\1
3811,0\1
3812,0\1
3813,0\1
3814,0\1
3815,0\1
3818,0\1
3821,0\1
3822,0\1
3824,0\1
3859,0\1
3860,0\1
3862,0\1
3863,0\1
3865,0\1
3866,0\1
3867,0\1
3869,0\1
3870,0\1
3872,0\1
3873,0\1
3875,0\1
3876,0\1
3878,0\1
3879,0\1
3880,0\1
3881,0\1
3883,0\1
3918,0\1
3919,0\1
3922,0\1
3923,0\1
3924,0\1
3925,0\1
3927,0\1
3930,0\1
3931,0\1
3933,0\1
3934,0\1
3935,0\1
3937,0\1
3938,0\1
3940,0\1
3970,0\1
3971,0\1
3973,0\1
3974,0\1
3976,0\1
4005,0\1
4006,0\1
4008,0\1
4009,0\1
4010,0\1
4012,0\1
4013,0\1
4014,0\1
4015,0\1
4016,0\1
4017,0\1
4020,0\1
4049,0\3
4050,0\2
4052,0\3
4053,0\2
4055,0\3
4056,0\3
4057,0\3
4059,0\3
4060,0\3
4063,0\2
4064,0\2
4066,0\1
4067,0\1
4068,0\1
4069,0\1
4071,0\1
4073,0\1
4074,0\1
4075,0\1
4076,0\1
4077,0\1
4078,0\1
4080,0\1
4082,0\2
4083,0\2
4084,0\2
4086,0\2
4110,0\1
4111,0\1
4114,0\1
4115,0\1
4143,0\20
4144,0
4146,0\20
4147,0\20
4148,0\20
4150,0\20
4173,0\1
4198,0\6
4199,0\2
4201,0\6
4202,0\6
4203,0\2
4205,0\6
4206,0\1
4208,0\6
4235,0\3
4236,0\1
4238,0\3
4239,0\1
4241,0\3
4242,0\3
4243,0\3
4244,0\3
4245,0\1
4247,0\3
4248,0\2
4251,0\3
4252,0\2
4253,0\3
4254,0\1
4256,0\3
4257,0\3
4258,0\3
4259,0\3
4261,0\3
4285,0\1
4310,0\18
4311,0\2
4313,0\18
4314,0\18
4315,0\13
4317,0\14
4318,0\1
4320,0\14
4347,0\3
4348,0\1
4350,0\3
4351,0\1
4353,0\3
4354,0\3
4355,0\3
4356,0\3
4357,0\1
4359,0\3
4360,0\2
4363,0\3
4364,0\1
4365,0\3
4366,0\2
4368,0\3
4369,0\3
4370,0\3
4371,0\3
4373,0\3
4386,0\1
4415,0\1
4443,0\2
4444,0\2
4446,0\2
4447,0\2
4448,0\2
4449,0\2
4451,0\2
4452,0\2
4453,0\2
4483,0\1
4484,0\1
4486,0\1
4487,0\1
4489,0\1
4490,0\1
4491,0\1
4492,0\1
4494,0\1
4495,0\1
4496,0\1
4521,0\1
4522,0\1
4524,0\1
4544,0\1
4545,0\1
4547,0\1
4570,0\1
4571,0\1
4573,0\1
4593,0\1
4594,0\1
4596,0\1
4621,0\1
4622,0\1
4624,0\1
4652,0\1
4653,0\1
4655,0\1
4690,0\1
4691,0\1
4693,0\1
4695,0\1
4696,0\1
4697,0\1
4698,0\1
4699,0\1
4700,0\1
4701,0
4702,0\1
4703,0\1
4705,0\1
4707,0\1
4732,0\1
4733,0\1
4735,0\1
4736,0\1
4737,0\1
4738,0\1
4739,0\1
4741,0\1
4765,0\1
4766,0\1
4768,0\1
4769,0\1
4770,0\1
4771,0\1
4774,0\1
4799,0\1
4800,0\1
4802,0\1
4803,0\1
4804,0\1
4805,0\1
4808,0\1
4832,0\1
4833,0\1
4835,0\1
4836,0\1
4837,0\1
4838,0\1
4841,0\1
4866,0\1
4867,0\1
4869,0\1
4870,0\1
4871,0\1
4872,0\1
4875,0\1
4904,0\1
4905,0\1
4907,0\1
4908,0\1
4909,0\1
4910,0\1
4913,0\1
4938,0\1
4939,0\1
4941,0\1
4942,0\1
4943,0\1
4944,0\1
4947,0\1
4974,0\1
4975,0\1
4977,0\1
4978,0\1
4979,0\1
4980,0\1
4983,0\1
5006,0\1
5007,0\1
5009,0\1
5010,0\1
5011,0\1
5012,0\1
5015,0\1
5036,0\1
5037,0\1
5039,0\1
5040,0\1
5041,0\1
5042,0\1
5045,0\1
5066,0\1
5067,0\1
5069,0\1
5070,0\1
5071,0\1
5072,0\1
5075,0\1
5097,0\4
5118,0\1
5139,0\1
5159,0\1
5160,0\1
5162,0\1
5185,0\1
5186,0\1
5190,0\1
5191,0\1
5192,0\1
5230,0\2
5269,0\2
5270,0\2
5272,0\2
5273,0\2
5275,0\2
5276,0\2
5278,0\2
5279,0\1
5281,0\2
5282,0\1
5284,0\2
5285,0\2
5287,0\1
5288,0\1
5290,0\1
5291,0\1
5293,0\1
5324,0\1
5325,0\1
5327,0\1
5328,0\1
5330,0\1
5331,0\1
5332,0\1
5334,0\1
5361,0\2
5362,0\2
5364,0\2
5365,0\1
5368,0\2
5369,0\2
5370,0\2
5373,0\2
5374,0\2
5376,0
5411,0\2
5412,0\2
5414,0\2
5415,0\2
5416,0\2
5417,0\2
5418,0\2
5423,0\2
5424,0\2
5425,0\2
5426,0\2
5428,0\2
5429,0\2
5430,0\2
5435,0\2
5436,0\2
5440,0\2
5441,0\2
5445,0\2
5446,0\2
5447,0\2
5448,0\2
5449,0\2
5450,0\2
5451,0\2
5454,0\2
5455,0\2
5459,0\2
5463,0\2
5465,0\2
5502,0\1
5503,0\1
5505,0\1
5506,0\1
5508,0\1
5509,0\1
5511,0\1
5512,0\1
5514,0\1
5517,0\1
5558,0\1
5559,0\1
5579,0\1
5580,0\1
5582,0\1
5583,0\1
5584,0\1
5585,0\1
5588,0\1
5590,0\1
5591,0\1
5592,0\1
5593,0\1
5594,0\1
5597,0\1
5598,0\1
5609,0\1
5610,0\1
5613,0\1
5614,0\1
5615,0\1
5617,0\1
5618,0\1
5620,0\1
5624,0\1
5625,0\1
5626,0\1
5631,0\1
5680,0\2
5705,0\2
5720,0\4
5721,0\3
5723,0\4
5724,0\2
5726,0\4
5748,0\1
5749,0\1
5751,0\1
5752,0\1
5753,0\1
5754,0\1
5757,0\1
5786,0\1
5812,0\2
5827,0\3
5828,0\2
5830,0\3
5831,0\2
5833,0\3
5834,0\3
